Porto Alegre;
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
09/11/2017;1800;27,4;61,0;1003,5;2,6;32,0;3,0;;;;;
10/11/2017;0000;20,8;96,0;1004,6;0,0;0,0;3,0;2,40;22,6;;;
10/11/2017;1200;21,0;92,0;1006,3;0,5;27,0;10,0;;;18,3;4,0;
10/11/2017;1800;21,2;77,0;1004,6;0,0;0,0;9,0;;;;;
11/11/2017;0000;18,6;88,0;1005,1;0,0;0,0;0,0;12,30;28,8;;;
11/11/2017;1200;20,3;70,0;1003,5;3,5;32,0;0,0;;;15,1;6,3;
11/11/2017;1800;28,6;35,0;1001,1;4,9;27,0;3,0;;;;;
12/11/2017;0000;23,4;41,0;1001,6;1,8;27,0;0,0;12,50;26,6;;;
12/11/2017;1200;18,7;56,0;1004,3;3,5;27,0;0,0;;;15,4;0,0;
12/11/2017;1800;26,4;39,0;1003,1;3,8;27,0;4,0;;;;;
13/11/2017;0000;19,5;81,0;1005,5;2,0;18,0;0,0;12,20;29,6;;;
13/11/2017;1200;21,0;68,0;1009,0;2,0;32,0;3,0;;;14,5;0,0;
13/11/2017;1800;29,0;38,0;1007,5;2,5;23,0;0,0;;;;;
14/11/2017;0000;21,6;58,0;1008,6;1,8;14,0;0,0;12,40;31,0;;;
14/11/2017;1200;24,2;65,0;1010,3;1,8;14,0;0,0;;;15,1;0,0;
14/11/2017;1800;30,4;44,0;1006,8;2,5;14,0;0,0;;;;;
15/11/2017;0000;21,4;80,0;1006,8;4,4;14,0;0,0;12,00;35,6;;;
15/11/2017;1200;26,0;42,0;1004,2;2,1;36,0;0,0;;;17,7;0,0;
15/11/2017;1800;35,1;26,0;1000,3;2,9;36,0;0,0;;;;;
16/11/2017;0000;28,3;58,0;998,7;1,4;14,0;0,0;5,30;28,9;;;
16/11/2017;1200;26,7;58,0;1004,6;1,3;23,0;7,0;;;17,1;0,0;
16/11/2017;1800;23,0;65,0;1003,5;1,6;18,0;10,0;;;;;
17/11/2017;0000;17,4;96,0;1005,5;1,3;5,0;10,0;4,60;26,0;;;
17/11/2017;1200;21,0;77,0;1005,6;1,8;14,0;8,0;;;16,9;14,0;
17/11/2017;1800;25,8;62,0;1002,6;1,6;9,0;6,0;;;;;
18/11/2017;0000;20,4;85,0;1002,2;1,1;14,0;10,0;6,70;28,4;;;
18/11/2017;1200;23,2;78,0;1001,1;2,1;27,0;8,0;;;19,1;4,9;
18/11/2017;1800;27,9;56,0;999,8;2,0;23,0;7,0;;;;;
19/11/2017;0000;20,2;68,0;1003,0;1,6;14,0;9,0;11,90;25,2;;;
19/11/2017;1200;19,2;64,0;1007,5;1,8;27,0;4,0;;;13,8;0,0;
19/11/2017;1800;24,2;41,0;1005,0;3,3;32,0;0,0;;;;;
20/11/2017;0000;20,2;55,0;1005,8;1,0;5,0;0,0;12,50;29,5;;;
20/11/2017;1200;24,1;63,0;1009,2;2,1;14,0;0,0;;;14,0;0,0;
20/11/2017;1800;28,6;56,0;1005,6;3,6;14,0;0,0;;;;;
21/11/2017;0000;21,4;67,0;1005,9;2,3;14,0;0,0;3,50;26,5;;;
21/11/2017;1200;25,8;70,0;1006,6;3,1;18,0;8,0;;;16,3;0,0;
21/11/2017;1800;19,8;87,0;1004,2;5,1;18,0;10,0;;;;;
22/11/2017;0000;16,6;94,0;1007,9;2,3;18,0;10,0;12,00;23,8;;;
22/11/2017;1200;18,4;66,0;1009,5;2,3;23,0;3,0;;;14,3;4,9;
22/11/2017;1800;23,2;45,0;1008,3;2,5;18,0;3,0;;;;;
23/11/2017;0000;16,2;67,0;1009,5;2,1;14,0;0,0;12,30;29,0;;;
23/11/2017;1200;19,9;46,0;1009,6;0,7;36,0;0,0;;;11,6;0,0;
23/11/2017;1800;28,2;67,0;1005,4;2,0;32,0;0,0;;;;;
24/11/2017;0000;21,6;71,0;1005,0;1,6;14,0;0,0;12,40;29,8;;;
24/11/2017;1200;23,6;65,0;1007,9;2,5;27,0;0,0;;;15,7;0,0;
24/11/2017;1800;26,2;61,0;1007,6;4,5;18,0;0,0;;;;;
25/11/2017;0000;18,3;71,0;1011,5;2,7;14,0;7,0;0,00;21,6;;;
25/11/2017;1200;19,7;81,0;1010,3;3,0;14,0;10,0;;;15,5;0,0;
25/11/2017;1800;18,4;94,0;1009,0;2,1;14,0;10,0;;;;;
26/11/2017;0000;18,4;98,0;1004,4;0,0;0,0;10,0;3,30;24,4;;;
26/11/2017;1200;19,2;90,0;1004,8;0,5;23,0;10,0;;;17,3;63,1;
26/11/2017;1800;24,1;71,0;1004,0;0,5;23,0;7,0;;;;;
27/11/2017;0000;19,8;91,0;1004,6;0,0;0,0;3,0;10,10;29,8;;;
27/11/2017;1200;21,2;79,0;1008,7;0,0;0,0;2,0;;;15,9;0,7;
27/11/2017;1800;28,6;48,0;1007,9;2,7;27,0;4,0;;;;;
28/11/2017;0000;22,7;70,0;1009,8;1,4;14,0;0,0;10,50;26,4;;;
28/11/2017;1200;24,0;67,0;1013,9;2,5;14,0;6,0;;;18,4;0,0;
28/11/2017;1800;25,8;61,0;1013,0;3,3;14,0;8,0;;;;;
29/11/2017;0000;19,4;71,0;1013,6;1,8;9,0;6,0;9,60;26,6;;;
29/11/2017;1200;21,2;75,0;1012,3;3,1;14,0;7,0;;;16,3;0,0;
29/11/2017;1800;23,4;60,0;1009,8;4,6;14,0;7,0;;;;;
30/11/2017;0000;19,2;75,0;1008,6;3,8;14,0;8,0;11,00;24,1;;;
30/11/2017;1200;22,5;72,0;1008,6;3,3;14,0;7,0;;;18,1;0,0;
30/11/2017;1800;23,3;63,0;1006,3;7,1;14,0;6,0;;;;;
01/12/2017;0000;19,5;79,0;1007,1;2,8;14,0;0,0;10,90;26,6;;;
01/12/2017;1200;22,4;74,0;1009,1;2,5;9,0;8,0;;;18,1;0,0;
01/12/2017;1800;26,0;59,0;1007,0;4,8;14,0;5,0;;;;;
02/12/2017;0000;20,7;81,0;1007,6;4,0;14,0;1,0;12,50;31,4;;;
02/12/2017;1200;25,5;67,0;1008,4;2,8;18,0;4,0;;;18,6;0,0;
02/12/2017;1800;31,2;48,0;1005,4;1,8;9,0;3,0;;;;;
03/12/2017;0000;22,4;79,0;1004,2;3,1;14,0;2,0;0,60;28,6;;;
03/12/2017;1200;23,4;72,0;1004,4;1,5;9,0;10,0;;;20,7;0,0;
03/12/2017;1800;28,2;55,0;1003,4;1,1;32,0;7,0;;;;;
04/12/2017;0000;21,2;91,0;1004,2;1,3;14,0;10,0;0,40;24,6;;;
04/12/2017;1200;21,9;90,0;1006,6;1,5;23,0;10,0;;;19,2;2,6;
04/12/2017;1800;24,4;74,0;1007,8;3,3;18,0;10,0;;;;;
05/12/2017;0000;19,4;92,0;1009,9;3,0;14,0;10,0;6,30;25,0;;;
05/12/2017;1200;21,8;81,0;1012,6;4,0;14,0;7,0;;;18,1;3,5;
05/12/2017;1800;24,8;70,0;1011,1;4,0;14,0;8,0;;;;;
06/12/2017;0000;20,9;89,0;1009,9;2,8;14,0;6,0;11,40;31,8;;;
06/12/2017;1200;26,8;67,0;1007,5;2,5;9,0;6,0;;;20,0;0,1;
06/12/2017;1800;31,0;60,0;1004,6;2,0;14,0;6,0;;;;;
07/12/2017;0000;24,4;83,0;1003,1;2,7;14,0;4,0;4,90;28,4;;;
07/12/2017;1200;22,8;88,0;1003,0;1,8;9,0;10,0;;;20,6;49,9;
07/12/2017;1800;28,2;68,0;1001,4;2,8;18,0;8,0;;;;;
08/12/2017;0000;23,2;87,0;1001,6;1,1;9,0;0,0;11,50;29,6;;;
08/12/2017;1200;25,4;72,0;1004,3;1,1;23,0;4,0;;;19,8;30,0;
08/12/2017;1800;29,4;51,0;1003,2;2,0;18,0;2,0;;;;;
09/12/2017;0000;21,8;79,0;1004,2;1,6;9,0;0,0;11,40;31,9;;;
09/12/2017;1200;23,1;72,0;1005,1;1,3;27,0;3,0;;;17,9;0,0;
09/12/2017;1800;31,7;43,0;1002,4;1,1;27,0;4,0;;;;;
10/12/2017;0000;23,6;80,0;1001,6;1,4;9,0;0,0;11,20;34,6;;;
10/12/2017;1200;24,3;69,0;999,5;2,5;32,0;4,0;;;19,4;0,0;
10/12/2017;1800;33,4;39,0;995,4;3,0;27,0;4,0;;;;;
11/12/2017;0000;23,7;73,0;999,0;4,3;18,0;2,0;11,20;25,8;;;
11/12/2017;1200;23,5;62,0;1006,3;3,9;18,0;4,0;;;18,6;0,7;
11/12/2017;1800;25,5;49,0;1007,6;2,5;18,0;2,0;;;;;
12/12/2017;0000;19,2;65,0;1009,5;0,7;31,0;4,0;12,70;26,4;;;
12/12/2017;1200;22,8;50,0;1012,4;3,0;9,0;4,0;;;14,7;0,0;
12/12/2017;1800;26,0;53,0;1009,2;3,3;9,0;0,0;;;;;
13/12/2017;0000;20,0;69,0;1007,8;3,3;14,0;0,0;11,80;34,6;;;
13/12/2017;1200;25,4;57,0;1009,6;1,6;5,0;0,0;;;17,1;0,0;
13/12/2017;1800;34,4;42,0;1006,2;2,5;18,0;4,0;;;;;
14/12/2017;0000;25,2;73,0;1006,2;3,0;14,0;7,0;4,60;33,8;;;
14/12/2017;1200;27,9;60,0;1006,8;0,0;0,0;8,0;;;21,2;0,0;
14/12/2017;1800;32,6;54,0;1005,0;2,1;27,0;10,0;;;;;
15/12/2017;0000;25,6;71,0;1006,3;1,5;32,0;5,0;12,00;33,2;;;
15/12/2017;1200;26,7;74,0;1008,2;2,0;27,0;1,0;;;20,3;0,0;
15/12/2017;1800;33,2;47,0;1005,2;2,8;14,0;8,0;;;;;
16/12/2017;0000;24,6;68,0;1005,0;2,1;9,0;0,0;12,20;36,2;;;
16/12/2017;1200;27,2;73,0;1005,0;1,3;27,0;0,0;;;21,8;0,0;
16/12/2017;1800;35,6;42,0;1002,4;1,6;27,0;3,0;;;;;
17/12/2017;0000;28,2;75,0;1000,6;2,0;14,0;0,0;2,60;35,0;;;
17/12/2017;1200;30,8;59,0;1001,9;2,3;36,0;8,0;;;22,9;0,0;
17/12/2017;1800;23,1;92,0;1005,9;0,9;18,0;10,0;;;;;
18/12/2017;0000;23,7;88,0;1008,3;5,5;23,0;6,0;0,00;23,9;;;
18/12/2017;1200;21,0;67,0;1015,2;3,3;14,0;10,0;;;18,1;8,5;
18/12/2017;1800;21,4;56,0;1014,7;4,1;14,0;10,0;;;;;
19/12/2017;0000;19,6;69,0;1014,7;1,1;14,0;10,0;5,50;28,8;;;
19/12/2017;1200;22,4;77,0;1012,4;2,3;14,0;8,0;;;18,5;0,0;
19/12/2017;1800;27,4;66,0;1009,2;4,3;14,0;8,0;;;;;
20/12/2017;0000;22,4;86,0;1009,4;4,0;14,0;10,0;0,10;28,0;;;
20/12/2017;1200;24,4;83,0;1008,0;1,6;14,0;10,0;;;21,0;0,0;
20/12/2017;1800;26,8;78,0;1005,9;1,6;36,0;10,0;;;;;
21/12/2017;0000;24,2;85,0;1005,4;1,5;5,0;7,0;9,10;31,6;;;
21/12/2017;1200;23,6;84,0;1006,4;1,3;18,0;9,0;;;21,0;0,2;
21/12/2017;1800;30,1;61,0;1005,0;2,5;14,0;7,0;;;;;
22/12/2017;0000;24,6;79,0;1005,0;3,5;9,0;0,0;10,60;34,2;;;
22/12/2017;1200;28,4;67,0;1005,4;1,8;14,0;4,0;;;21,0;0,0;
22/12/2017;1800;34,0;50,0;1001,9;1,8;18,0;6,0;;;;;
23/12/2017;0000;26,0;77,0;1001,2;2,2;14,0;3,0;3,40;31,1;;;
23/12/2017;1200;29,8;65,0;1001,1;2,6;36,0;7,0;;;21,6;0,0;
23/12/2017;1800;26,6;85,0;999,5;2,6;18,0;10,0;;;;;
24/12/2017;0000;21,8;98,0;1000,2;1,1;14,0;10,0;3,40;25,0;;;
24/12/2017;1200;22,8;83,0;1005,2;4,6;18,0;10,0;;;20,0;40,1;
24/12/2017;1800;24,2;65,0;1006,8;3,5;18,0;7,0;;;;;
25/12/2017;0000;20,2;83,0;1008,7;2,8;14,0;9,0;12,20;26,8;;;
25/12/2017;1200;23,0;55,0;1010,0;2,3;14,0;6,0;;;16,3;1,4;
25/12/2017;1800;26,3;48,0;1008,6;1,8;14,0;5,0;;;;;
26/12/2017;0000;20,3;75,0;1008,7;2,5;14,0;0,0;12,50;31,8;;;
26/12/2017;1200;24,0;66,0;1008,4;1,3;9,0;0,0;;;16,3;0,0;
26/12/2017;1800;31,6;46,0;1005,9;2,3;9,0;4,0;;;;;
27/12/2017;0000;23,2;81,0;1005,9;3,1;14,0;3,0;12,10;33,8;;;
27/12/2017;1200;26,2;83,0;1008,2;1,3;23,0;0,0;;;20,2;0,0;
27/12/2017;1800;33,6;53,0;1005,8;3,3;18,0;2,0;;;;;
28/12/2017;0000;25,1;79,0;1006,6;1,8;14,0;0,0;7,60;33,4;;;
28/12/2017;1200;26,1;74,0;1008,0;1,3;18,0;0,0;;;21,0;0,0;
28/12/2017;1800;32,3;61,0;1005,5;2,8;18,0;6,0;;;;;
29/12/2017;0000;24,4;82,0;1005,9;3,5;14,0;7,0;3,60;30,5;;;
29/12/2017;1200;26,2;75,0;1005,6;1,8;5,0;8,0;;;22,2;0,0;
29/12/2017;1800;28,1;78,0;1002,3;2,3;14,0;6,0;;;;;
30/12/2017;0000;23,3;88,0;1003,3;1,9;14,0;9,0;11,80;31,4;;;
30/12/2017;1200;27,5;72,0;1003,4;2,3;9,0;7,0;;;20,7;16,5;
30/12/2017;1800;30,2;58,0;1000,4;2,3;14,0;4,0;;;;;
31/12/2017;0000;24,2;74,0;1001,2;2,1;14,0;2,0;12,30;33,2;;;
31/12/2017;1200;27,4;66,0;1002,4;1,7;27,0;0,0;;;20,2;0,0;
31/12/2017;1800;32,2;55,0;1001,1;3,0;14,0;2,0;;;;;
01/01/2018;0000;24,2;81,0;1002,2;2,9;14,0;2,0;7,00;31,4;;;
01/01/2018;1200;27,4;70,0;1002,4;1,3;14,0;8,0;;;20,8;0,0;
01/01/2018;1800;30,7;62,0;999,9;2,3;23,0;9,0;;;;;
02/01/2018;0000;24,6;94,0;1001,2;2,1;5,0;10,0;1,80;28,1;;;
02/01/2018;1200;24,0;86,0;997,5;2,5;32,0;10,0;;;21,4;21,7;
02/01/2018;1800;24,0;88,0;997,0;2,5;14,0;10,0;;;;;
03/01/2018;0000;23,0;81,0;999,5;1,0;25,0;8,0;9,20;30,6;;;
03/01/2018;1200;23,0;83,0;1001,9;2,0;27,0;5,0;;;19,9;1,2;
03/01/2018;1800;30,4;45,0;1001,1;2,8;27,0;4,0;;;;;
04/01/2018;0000;24,7;68,0;1003,2;2,0;14,0;2,0;12,70;34,0;;;
04/01/2018;1200;25,6;63,0;1007,0;2,0;36,0;0,0;;;18,4;0,0;
04/01/2018;1800;33,2;36,0;1005,0;1,6;36,0;0,0;;;;;
05/01/2018;0000;27,2;51,0;1005,1;1,6;14,0;0,0;12,70;36,0;;;
05/01/2018;1200;28,0;50,0;1005,8;2,8;32,0;0,0;;;21,0;0,0;
05/01/2018;1800;35,4;39,0;1003,1;2,3;27,0;4,0;;;;;
06/01/2018;0000;29,3;61,0;1002,4;1,6;14,0;4,0;5,50;29,8;;;
06/01/2018;1200;27,0;57,0;1008,7;2,5;18,0;9,0;;;22,0;0,0;
06/01/2018;1800;23,0;69,0;1008,8;2,8;18,0;10,0;;;;;
07/01/2018;0000;22,2;70,0;1010,7;2,3;18,0;8,0;12,30;28,4;;;
07/01/2018;1200;24,4;56,0;1013,2;2,8;14,0;2,0;;;15,9;0,1;
07/01/2018;1800;28,2;45,0;1011,6;3,0;14,0;4,0;;;;;
08/01/2018;0000;21,7;62,0;1013,2;1,6;14,0;0,0;12,60;29,6;;;
08/01/2018;1200;24,8;65,0;1014,8;3,0;14,0;6,0;;;18,1;0,0;
08/01/2018;1800;27,8;54,0;1013,0;3,5;14,0;4,0;;;;;
09/01/2018;0000;22,2;73,0;1013,5;3,6;14,0;0,0;11,40;30,6;;;
09/01/2018;1200;25,6;63,0;1015,8;2,8;14,0;0,0;;;18,1;0,0;
09/01/2018;1800;30,0;58,0;1015,1;3,0;9,0;6,0;;;;;
10/01/2018;0000;24,0;86,0;1013,0;3,3;9,0;9,0;7,80;32,9;;;
10/01/2018;1200;27,8;66,0;1013,5;1,6;36,0;6,0;;;21,9;0,0;
10/01/2018;1800;23,6;90,0;1011,2;2,5;18,0;10,0;;;;;
11/01/2018;0000;23,5;80,0;1011,1;3,0;14,0;4,0;7,80;31,1;;;
11/01/2018;1200;26,3;72,0;1010,7;1,7;9,0;7,0;;;21,8;34,1;
11/01/2018;1800;28,4;70,0;1008,3;4,4;14,0;7,0;;;;;
12/01/2018;0000;24,2;84,0;1007,4;3,0;14,0;6,0;7,00;30,5;;;
12/01/2018;1200;24,2;84,0;1007,0;0,8;27,0;9,0;;;22,0;0,3;
12/01/2018;1800;26,2;85,0;1004,4;1,3;9,0;8,0;;;;;
13/01/2018;0000;23,8;82,0;1002,8;2,1;14,0;0,0;11,10;32,8;;;
13/01/2018;1200;27,2;73,0;1003,0;1,5;14,0;5,0;;;22,2;0,5;
13/01/2018;1800;32,6;59,0;1000,8;2,8;18,0;5,0;;;;;
14/01/2018;0000;25,2;81,0;1001,5;1,7;14,0;7,0;5,20;32,4;;;
14/01/2018;1200;26,2;77,0;1002,8;1,1;36,0;8,0;;;22,6;0,0;
14/01/2018;1800;31,2;63,0;999,2;2,3;27,0;7,0;;;;;
15/01/2018;0000;24,2;95,0;999,4;1,6;14,0;10,0;4,40;29,8;;;
15/01/2018;1200;26,9;79,0;1001,0;3,3;32,0;9,0;;;24,0;8,2;
15/01/2018;1800;27,4;83,0;1002,7;2,8;32,0;9,0;;;;;
16/01/2018;0000;24,4;86,0;1004,7;2,1;18,0;8,0;4,30;28,7;;;
16/01/2018;1200;26,8;72,0;1010,0;2,8;14,0;8,0;;;22,2;11,4;
16/01/2018;1800;26,7;70,0;1009,8;1,9;14,0;10,0;;;;;
17/01/2018;0000;23,7;80,0;1011,0;2,6;14,0;6,0;7,80;30,7;;;
17/01/2018;1200;26,2;77,0;1008,4;2,3;9,0;6,0;;;21,4;0,0;
17/01/2018;1800;30,2;66,0;1005,1;2,8;14,0;8,0;;;;;
18/01/2018;0000;25,2;87,0;1005,9;0,8;14,0;7,0;7,40;32,9;;;
18/01/2018;1200;26,7;81,0;1003,6;3,8;32,0;6,0;;;23,4;0,0;
18/01/2018;1800;32,4;59,0;1002,0;3,6;27,0;9,0;;;;;
19/01/2018;0000;24,0;78,0;1005,9;1,3;14,0;10,0;11,20;31,7;;;
19/01/2018;1200;25,2;73,0;1010,3;0,0;0,0;6,0;;;20,6;7,6;
19/01/2018;1800;31,3;47,0;1009,2;1,6;27,0;4,0;;;;;
20/01/2018;0000;24,8;70,0;1008,6;2,5;14,0;0,0;10,40;33,6;;;
20/01/2018;1200;26,0;57,0;1009,6;1,0;18,0;0,0;;;17,9;0,0;
20/01/2018;1800;33,2;40,0;1007,0;2,0;9,0;6,0;;;;;
21/01/2018;0000;24,4;71,0;1006,8;3,5;14,0;10,0;0,00;24,8;;;
21/01/2018;1200;21,9;92,0;1007,2;1,3;14,0;10,0;;;21,0;4,1;
21/01/2018;1800;23,0;85,0;1006,4;1,1;14,0;10,0;;;;;
22/01/2018;0000;21,8;96,0;1004,0;1,1;5,0;10,0;1,40;26,7;;;
22/01/2018;1200;23,2;93,0;1002,0;1,0;5,0;10,0;;;20,8;14,0;
22/01/2018;1800;24,6;83,0;1002,0;2,8;36,0;10,0;;;;;
23/01/2018;0000;24,6;88,0;1000,6;1,2;14,0;4,0;1,70;28,0;;;
23/01/2018;1200;24,8;89,0;1002,0;1,5;32,0;8,0;;;22,2;8,8;
23/01/2018;1800;27,8;70,0;1001,6;3,1;32,0;10,0;;;;;
24/01/2018;0000;24,4;86,0;1002,3;1,3;32,0;4,0;9,20;33,2;;;
24/01/2018;1200;26,2;72,0;1004,2;2,3;32,0;5,0;;;21,2;0,0;
24/01/2018;1800;32,6;59,0;1003,8;2,3;32,0;6,0;;;;;
25/01/2018;0000;24,4;88,0;1006,8;1,0;9,0;9,0;3,30;27,6;;;
25/01/2018;1200;24,5;77,0;1010,2;3,1;18,0;7,0;;;20,9;24,0;
25/01/2018;1800;26,4;62,0;1010,4;3,5;14,0;10,0;;;;;
26/01/2018;0000;22,0;77,0;1011,2;2,3;14,0;2,0;10,40;27,2;;;
26/01/2018;1200;23,8;71,0;1012,0;1,8;14,0;5,0;;;17,9;0,0;
26/01/2018;1800;26,2;60,0;1010,2;4,5;14,0;8,0;;;;;
27/01/2018;0000;21,7;70,0;1009,2;3,1;14,0;2,0;8,60;31,3;;;
27/01/2018;1200;25,0;63,0;1008,4;2,1;5,0;6,0;;;18,9;0,0;
27/01/2018;1800;30,9;50,0;1005,1;2,2;14,0;7,0;;;;;
28/01/2018;0000;24,4;77,0;1004,6;1,6;14,0;10,0;4,40;30,6;;;
28/01/2018;1200;26,2;68,0;1004,6;2,0;5,0;9,0;;;22,7;0,2;
28/01/2018;1800;29,4;64,0;1001,4;2,3;32,0;9,0;;;;;
29/01/2018;0000;23,4;94,0;1002,8;1,3;32,0;7,0;11,10;28,0;;;
29/01/2018;1200;25,2;80,0;1005,5;1,8;23,0;8,0;;;21,6;13,8;
29/01/2018;1800;27,2;48,0;1005,8;3,8;18,0;4,0;;;;;
30/01/2018;0000;22,0;76,0;1005,4;0,8;14,0;3,0;11,10;29,3;;;
30/01/2018;1200;25,4;75,0;1006,4;1,6;14,0;6,0;;;20,2;0,0;
30/01/2018;1800;29,0;57,0;1005,4;4,0;14,0;7,0;;;;;
31/01/2018;0000;22,8;79,0;1006,4;3,3;14,0;0,0;12,20;29,5;;;
31/01/2018;1200;25,9;74,0;1008,6;3,3;9,0;6,0;;;20,7;0,0;
31/01/2018;1800;29,3;57,0;1008,3;4,1;14,0;5,0;;;;;
01/02/2018;0000;22,9;77,0;1007,8;3,7;14,0;0,0;9,50;30,4;;;
01/02/2018;1200;24,4;78,0;1008,8;2,1;5,0;6,0;;;20,0;0,0;
01/02/2018;1800;29,8;55,0;1006,8;3,3;14,0;6,0;;;;;
02/02/2018;0000;23,0;75,0;1006,3;2,3;14,0;8,0;12,00;31,4;;;
02/02/2018;1200;24,4;74,0;1006,4;1,3;36,0;0,0;;;18,1;0,0;
02/02/2018;1800;31,2;42,0;1004,8;3,6;14,0;4,0;;;;;
03/02/2018;0000;25,2;65,0;1005,0;2,0;14,0;0,0;10,60;29,5;;;
03/02/2018;1200;25,1;68,0;1007,5;2,3;14,0;6,0;;;20,6;0,0;
03/02/2018;1800;28,9;54,0;1007,4;3,7;14,0;6,0;;;;;
04/02/2018;0000;22,4;69,0;1008,4;2,5;14,0;0,0;9,30;29,4;;;
04/02/2018;1200;21,4;84,0;1011,1;1,6;5,0;8,0;;;19,1;0,0;
04/02/2018;1800;28,0;53,0;1009,1;3,1;14,0;7,0;;;;;
05/02/2018;0000;22,6;76,0;1008,8;3,6;14,0;0,0;9,80;30,7;;;
05/02/2018;1200;24,0;65,0;1008,6;1,3;32,0;5,0;;;19,0;0,0;
05/02/2018;1800;30,3;44,0;1005,4;1,8;5,0;6,0;;;;;
06/02/2018;0000;23,5;75,0;1005,0;2,0;9,0;4,0;10,40;32,2;;;
06/02/2018;1200;25,8;63,0;1005,8;2,0;5,0;0,0;;;19,8;0,0;
06/02/2018;1800;31,8;47,0;1003,1;1,8;9,0;8,0;;;;;
07/02/2018;0000;23,6;80,0;1003,6;3,1;14,0;0,0;10,90;33,0;;;
07/02/2018;1200;25,6;70,0;1005,4;1,1;36,0;0,0;;;20,2;0,0;
07/02/2018;1800;31,4;51,0;1003,8;2,8;14,0;7,0;;;;;
08/02/2018;0000;24,2;74,0;1004,0;2,1;14,0;0,0;11,80;34,9;;;
08/02/2018;1200;26,0;66,0;1005,4;1,6;5,0;0,0;;;20,2;0,0;
08/02/2018;1800;34,6;44,0;1002,7;2,0;14,0;4,0;;;;;
09/02/2018;0000;25,3;87,0;1002,6;2,0;9,0;3,0;8,00;36,5;;;
09/02/2018;1200;29,0;59,0;1003,5;2,5;5,0;4,0;;;20,2;0,0;
09/02/2018;1800;36,0;41,0;1000,7;3,0;32,0;8,0;;;;;
10/02/2018;0000;25,6;81,0;1001,8;0,0;0,0;10,0;9,50;30,2;;;
10/02/2018;1200;26,1;74,0;1005,1;0,0;0,0;1,0;;;21,4;35,2;
10/02/2018;1800;30,2;64,0;1005,0;3,6;18,0;8,0;;;;;
11/02/2018;0000;25,2;81,0;1006,8;2,3;14,0;10,0;0,70;27,4;;;
11/02/2018;1200;25,4;86,0;1006,8;1,1;14,0;9,0;;;19,6;0,0;
11/02/2018;1800;23,3;83,0;1006,2;3,5;14,0;10,0;;;;;
12/02/2018;0000;19,8;93,0;1007,9;1,8;9,0;10,0;7,10;25,2;;;
12/02/2018;1200;19,8;93,0;1011,5;2,5;18,0;10,0;;;18,5;11,4;
12/02/2018;1800;25,0;57,0;1012,3;3,0;18,0;6,0;;;;;
13/02/2018;0000;20,6;71,0;1013,1;2,0;14,0;2,0;11,30;26,4;;;
13/02/2018;1200;21,5;67,0;1016,6;1,5;32,0;2,0;;;13,7;0,8;
13/02/2018;1800;25,7;54,0;1015,6;1,8;18,0;6,0;;;;;
14/02/2018;0000;21,0;75,0;1015,8;2,0;14,0;0,0;12,00;28,0;;;
14/02/2018;1200;23,8;71,0;1017,6;2,3;14,0;0,0;;;16,7;0,0;
14/02/2018;1800;27,0;54,0;1015,5;3,6;14,0;6,0;;;;;
15/02/2018;0000;21,8;71,0;1016,2;2,8;9,0;0,0;12,20;28,6;;;
15/02/2018;1200;24,2;52,0;1017,9;1,8;4,0;0,0;;;16,9;0,0;
15/02/2018;1800;27,4;52,0;1015,5;3,6;14,0;6,0;;;;;
16/02/2018;0000;22,2;71,0;1015,8;3,3;14,0;0,0;11,90;30,6;;;
16/02/2018;1200;24,4;64,0;1016,4;2,5;9,0;4,0;;;18,5;0,0;
16/02/2018;1800;30,4;45,0;1014,0;3,0;14,0;7,0;;;;;
17/02/2018;0000;22,8;76,0;1013,9;2,8;14,0;0,0;11,50;31,5;;;
17/02/2018;1200;24,6;65,0;1012,2;2,0;9,0;6,0;;;19,2;0,0;
17/02/2018;1800;30,6;48,0;1009,0;1,6;18,0;6,0;;;;;
18/02/2018;0000;23,2;75,0;1008,4;2,5;9,0;2,0;10,80;33,4;;;
18/02/2018;1200;25,2;63,0;1007,5;2,3;36,0;6,0;;;20,0;0,0;
18/02/2018;1800;33,4;37,0;1003,0;1,6;36,0;6,0;;;;;
19/02/2018;0000;25,4;67,0;1002,8;2,3;14,0;0,0;1,80;29,0;;;
19/02/2018;1200;26,2;63,0;1002,3;1,8;36,0;9,0;;;21,2;0,0;
19/02/2018;1800;28,4;66,0;1000,0;1,3;36,0;10,0;;;;;
20/02/2018;0000;23,6;86,0;998,6;2,1;9,0;3,0;0,60;26,1;;;
20/02/2018;1200;23,6;90,0;998,2;2,3;36,0;10,0;;;22,0;3,3;
20/02/2018;1800;23,6;91,0;997,4;2,3;27,0;10,0;;;;;
21/02/2018;0000;22,2;93,0;999,4;1,8;23,0;10,0;6,10;29,2;;;
21/02/2018;1200;21,6;93,0;1003,4;1,6;32,0;10,0;;;20,2;27,0;
21/02/2018;1800;28,8;60,0;1000,8;2,6;27,0;8,0;;;;;
22/02/2018;0000;20,4;89,0;1003,8;1,6;9,0;10,0;10,10;27,8;;;
22/02/2018;1200;20,5;75,0;1007,0;2,1;27,0;2,0;;;17,8;15,0;
